ticker,title,description,url,publishedAt
CAT,Libya is said to begin cutting output at biggest oil field,No description,/news/4133697-libya-is-said-to-begin-cutting-output-at-biggest-oil-field#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
CAT,19 out of 25 Information Technology companies topped profit estimates this week: Earnings Scorecard,No description,/news/4133361-20-out-of-25-information-technology-companies-topped-profit-estimates-this-week-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
CAT,"Boeing's new CEO will confront key issues with plane output, cash flow: Morgan Stanley",No description,/news/4133695-boeings-new-ceo-will-confront-key-issues-with-plane-output-cash-flow-morgan-stanley#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
CAT,Over 80% of companies that reported earnings this week beat profit estimates - Earnings Scorecard,No description,/news/4133662-over-80-of-companies-that-reported-earnings-this-week-beat-profit-estimates-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
CAT,Venture Global LNG sues Kiewit for sharing confidential information with Shell,No description,/news/4133694-venture-global-lng-sues-kiewit-for-sharing-confidential-information-with-shell#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
CAT,"Dynatrace, Elastic, JFrog, SentinelOne, Zoom Video potential M&A targets - analyst",No description,/news/4133693-dynatrace-elastic-jfrog-sentinelone-zoom-video-potential-ma-targets-analyst#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
CAT,DoorDash Q2 results underscore potential for increased vertical expansion,No description,/news/4133683-doordash-q2-results-underscore-potential-for-increased-vertical-expansion#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
CAT,"Earnings week ahead: Disney, Duke Energy, Palantir, Shopify, Uber and more",No description,/news/4133349-earnings-week-ahead-disney-duke-energy-palantir-shopify-uber-plug-power-nikola-and-more#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
CAT,"Chevron moving to Texas, says California policies discourage investment and hurt consumers",No description,/news/4133654-chevron-moving-to-texas-says-california-policies-discourage-investment-and-hurt-consumers#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
CAT,News & Insights,"Options trading has become increasingly popular in recent years. Given options are different to stocks, we thought it was time to do an intern's guide for U.S. options to help you understand options and options markets work.",/market-activity/stocks/adbe,No date
CAT,No title,By Nicholas Jasinski,https://www.barrons.com/articles/disney-super-micro-uber-paramount-stocks-earnings-c7e26916,No date
CAT,No title,By Brian Swint,https://www.barrons.com/articles/bank-england-rate-decision-federal-reserve-5c192b69,No date
CAT,No title,By Brian Swint,https://www.barrons.com/articles/shell-stock-earnings-bp-exxon-chevron-9fd8f2dc,No date
CAT,No title,By Nicholas Jasinski,https://www.barrons.com/articles/jobs-report-fed-interest-rates-economy-25a75fbf,No date
CAT,No title,"Low ball offers, car dealerships, online selling tools. I experienced it all trying to move my one-year-old Tesla Model 3. ",https://www.barrons.com/articles/i-sold-my-tesla-heres-how-i-did-e2b807a8?mod=md_home_pan_mkt_news,No date
CAT,Harris tech ties complicate Trump effort to win over Silicon Valley,A slumping stock market greets investors concerned about the impact of high interest rates on the US economy.,/quote/%5EGSPC/,No date
AMAT,"Neuralink implanted second trial patient with brain chip, Musk says",(Bloomberg) -- Australia is poised to stay near the back of the global easing cycle as local inflation — while cooling — remains elevated requiring the Reserve Bank to keep its key interest rate at a 12-year high.Most Read from BloombergSinger Akon’s Multibillion-Dollar Futuristic City in Africa Gets Final NoticeWhat a Beautiful Bus Stop Can DoValencia Follows Barcelona in Crackdown on Short-Term RentalsA Vast Wetland Park Seeks to Slake a Thirsty MegacityA Radical Fix for Britain’s Housing Cris,/quote/%5EGSPC/,No date
GS,8 out of 10 S&P 500 materials stocks deliver EPS wins this week: Earnings Scorecard,No description,/news/4133384-8-out-of-10-sp-500-materials-stocks-deliver-eps-wins-this-week-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
GS,Libya is said to begin cutting output at biggest oil field,No description,/news/4133697-libya-is-said-to-begin-cutting-output-at-biggest-oil-field#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
GS,19 out of 25 Information Technology companies topped profit estimates this week: Earnings Scorecard,No description,/news/4133361-20-out-of-25-information-technology-companies-topped-profit-estimates-this-week-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
GS,"Boeing's new CEO will confront key issues with plane output, cash flow: Morgan Stanley",No description,/news/4133695-boeings-new-ceo-will-confront-key-issues-with-plane-output-cash-flow-morgan-stanley#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
GS,Over 80% of companies that reported earnings this week beat profit estimates - Earnings Scorecard,No description,/news/4133662-over-80-of-companies-that-reported-earnings-this-week-beat-profit-estimates-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
GS,Venture Global LNG sues Kiewit for sharing confidential information with Shell,No description,/news/4133694-venture-global-lng-sues-kiewit-for-sharing-confidential-information-with-shell#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
GS,"Dynatrace, Elastic, JFrog, SentinelOne, Zoom Video potential M&A targets - analyst",No description,/news/4133693-dynatrace-elastic-jfrog-sentinelone-zoom-video-potential-ma-targets-analyst#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
GS,DoorDash Q2 results underscore potential for increased vertical expansion,No description,/news/4133683-doordash-q2-results-underscore-potential-for-increased-vertical-expansion#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
GS,"Earnings week ahead: Disney, Duke Energy, Palantir, Shopify, Uber and more",No description,/news/4133349-earnings-week-ahead-disney-duke-energy-palantir-shopify-uber-plug-power-nikola-and-more#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
GS,"Chevron moving to Texas, says California policies discourage investment and hurt consumers",No description,/news/4133654-chevron-moving-to-texas-says-california-policies-discourage-investment-and-hurt-consumers#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
GS,News & Insights,"Options trading has become increasingly popular in recent years. Given options are different to stocks, we thought it was time to do an intern's guide for U.S. options to help you understand options and options markets work.",/market-activity/stocks/adbe,No date
GS,No title,By Nicholas Jasinski,https://www.barrons.com/articles/disney-super-micro-uber-paramount-stocks-earnings-c7e26916,No date
GS,No title,By Brian Swint,https://www.barrons.com/articles/bank-england-rate-decision-federal-reserve-5c192b69,No date
GS,No title,By Brian Swint,https://www.barrons.com/articles/shell-stock-earnings-bp-exxon-chevron-9fd8f2dc,No date
GS,No title,By Nicholas Jasinski,https://www.barrons.com/articles/jobs-report-fed-interest-rates-economy-25a75fbf,No date
GS,No title,"Low ball offers, car dealerships, online selling tools. I experienced it all trying to move my one-year-old Tesla Model 3. ",https://www.barrons.com/articles/i-sold-my-tesla-heres-how-i-did-e2b807a8?mod=md_home_pan_mkt_news,No date
CAT,"Neuralink implanted second trial patient with brain chip, Musk says",(Bloomberg) -- Australia is poised to stay near the back of the global easing cycle as local inflation — while cooling — remains elevated requiring the Reserve Bank to keep its key interest rate at a 12-year high.Most Read from BloombergSinger Akon’s Multibillion-Dollar Futuristic City in Africa Gets Final NoticeWhat a Beautiful Bus Stop Can DoValencia Follows Barcelona in Crackdown on Short-Term RentalsA Vast Wetland Park Seeks to Slake a Thirsty MegacityA Radical Fix for Britain’s Housing Cris,/quote/%5EGSPC/,No date
GS,Harris tech ties complicate Trump effort to win over Silicon Valley,A slumping stock market greets investors concerned about the impact of high interest rates on the US economy.,/quote/%5EGSPC/,No date
NEE,8 out of 10 S&P 500 materials stocks deliver EPS wins this week: Earnings Scorecard,No description,/news/4133384-8-out-of-10-sp-500-materials-stocks-deliver-eps-wins-this-week-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
NEE,Libya is said to begin cutting output at biggest oil field,No description,/news/4133697-libya-is-said-to-begin-cutting-output-at-biggest-oil-field#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
NEE,19 out of 25 Information Technology companies topped profit estimates this week: Earnings Scorecard,No description,/news/4133361-20-out-of-25-information-technology-companies-topped-profit-estimates-this-week-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
NEE,"Boeing's new CEO will confront key issues with plane output, cash flow: Morgan Stanley",No description,/news/4133695-boeings-new-ceo-will-confront-key-issues-with-plane-output-cash-flow-morgan-stanley#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
NEE,Over 80% of companies that reported earnings this week beat profit estimates - Earnings Scorecard,No description,/news/4133662-over-80-of-companies-that-reported-earnings-this-week-beat-profit-estimates-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
NEE,Venture Global LNG sues Kiewit for sharing confidential information with Shell,No description,/news/4133694-venture-global-lng-sues-kiewit-for-sharing-confidential-information-with-shell#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
NEE,"Dynatrace, Elastic, JFrog, SentinelOne, Zoom Video potential M&A targets - analyst",No description,/news/4133693-dynatrace-elastic-jfrog-sentinelone-zoom-video-potential-ma-targets-analyst#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
NEE,DoorDash Q2 results underscore potential for increased vertical expansion,No description,/news/4133683-doordash-q2-results-underscore-potential-for-increased-vertical-expansion#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
NEE,"Earnings week ahead: Disney, Duke Energy, Palantir, Shopify, Uber and more",No description,/news/4133349-earnings-week-ahead-disney-duke-energy-palantir-shopify-uber-plug-power-nikola-and-more#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
NEE,"Chevron moving to Texas, says California policies discourage investment and hurt consumers",No description,/news/4133654-chevron-moving-to-texas-says-california-policies-discourage-investment-and-hurt-consumers#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
NEE,News & Insights,"Options trading has become increasingly popular in recent years. Given options are different to stocks, we thought it was time to do an intern's guide for U.S. options to help you understand options and options markets work.",/market-activity/stocks/adbe,No date
